Year,Month,Day,ADMDONG_NM,ATDRC_NM,PSGR_CNT,Early_Morning,Rush_Hour_M,Day_Time,Rush_Hour_N,Late_Night
2023,8,18,신정2동,양천구,3605.0,250.0,983.0,1287.0,747.0,338.0
2023,8,17,신정2동,양천구,3484.0,253.0,1025.0,1151.0,709.0,346.0
2023,8,16,신정2동,양천구,3486.0,266.0,989.0,1224.0,669.0,338.0
2023,8,18,홍제2동,서대문구,6124.0,151.0,932.0,2261.0,1803.0,977.0
2023,8,17,홍제2동,서대문구,6028.0,174.0,946.0,2267.0,1746.0,895.0
2023,8,18,역촌동,은평구,15952.0,1323.0,3952.0,5445.0,3653.0,1579.0
2023,8,17,역촌동,은평구,15712.0,1320.0,4107.0,5303.0,3582.0,1400.0
2023,8,18,진관동,은평구,48567.0,3358.0,14694.0,17113.0,9933.0,3469.0
2023,8,17,진관동,은평구,47468.0,3422.0,15084.0,16390.0,9404.0,3168.0
2023,8,18,증산동,은평구,20021.0,1547.0,6622.0,5781.0,4426.0,1645.0
2023,8,17,증산동,은평구,20036.0,1547.0,6825.0,5791.0,4351.0,1522.0
2023,8,18,신사2동,은평구,20801.0,1895.0,8137.0,6773.0,3111.0,885.0
2023,8,17,신사2동,은평구,20418.0,1850.0,8363.0,6440.0,2958.0,807.0
2023,8,18,응암2동,은평구,7341.0,672.0,2641.0,2472.0,1224.0,332.0
2023,8,17,응암2동,은평구,7272.0,710.0,2685.0,2467.0,1114.0,296.0
2023,8,18,응암1동,은평구,19723.0,1255.0,4553.0,6662.0,5229.0,2024.0
2023,8,17,응암1동,은평구,18878.0,1238.0,4613.0,6200.0,4871.0,1956.0
2023,8,18,대조동,은평구,35976.0,2010.0,9856.0,12678.0,8380.0,3052.0
2023,8,17,대조동,은평구,35134.0,2132.0,10062.0,12389.0,8008.0,2543.0
2023,8,18,구산동,은평구,10941.0,1144.0,3496.0,3871.0,1842.0,588.0
2023,8,17,구산동,은평구,10824.0,1163.0,3570.0,3913.0,1637.0,541.0
2023,8,18,갈현1동,은평구,43792.0,3529.0,15384.0,14570.0,7529.0,2780.0
2023,8,17,갈현1동,은평구,42673.0,3557.0,16040.0,13975.0,6686.0,2415.0
2023,8,18,불광1동,은평구,22091.0,1292.0,4990.0,7471.0,5595.0,2743.0
2023,8,17,불광1동,은평구,21562.0,1267.0,5183.0,7236.0,5375.0,2501.0
2023,8,18,상계9동,노원구,4363.0,237.0,1206.0,1650.0,931.0,339.0
2023,8,17,상계9동,노원구,4176.0,264.0,1099.0,1747.0,804.0,262.0
2023,8,18,상계8동,노원구,17218.0,1751.0,7215.0,5444.0,2279.0,529.0
2023,8,17,상계8동,노원구,16887.0,1868.0,7487.0,5190.0,1913.0,429.0
2023,8,18,상계5동,노원구,26463.0,2610.0,9881.0,8079.0,4372.0,1521.0
2023,8,17,상계5동,노원구,25888.0,2707.0,10070.0,7826.0,3892.0,1393.0
2023,8,18,상계2동,노원구,55403.0,2841.0,11667.0,19304.0,14249.0,7342.0
2023,8,17,상계2동,노원구,53170.0,2998.0,11771.0,18445.0,13449.0,6507.0
2023,8,18,상계1동,노원구,21788.0,1728.0,6747.0,7525.0,4295.0,1493.0
2023,8,17,상계1동,노원구,21404.0,1755.0,7053.0,7359.0,3972.0,1265.0
2023,8,18,상계10동,노원구,7584.0,351.0,1472.0,2980.0,1889.0,892.0
2023,8,17,상계10동,노원구,7309.0,394.0,1516.0,2818.0,1707.0,874.0
2023,8,18,중계4동,노원구,7255.0,261.0,1168.0,2314.0,2419.0,1093.0
2023,8,17,중계4동,노원구,7156.0,244.0,1165.0,2327.0,2416.0,1004.0
2023,8,18,하계1동,노원구,12526.0,535.0,2229.0,5092.0,3240.0,1430.0
2023,8,17,하계1동,노원구,12315.0,536.0,2227.0,4973.0,3256.0,1323.0
2023,8,18,한남동,용산구,40175.0,1137.0,6674.0,13809.0,13445.0,5110.0
2023,8,17,한남동,용산구,39820.0,1198.0,7199.0,12925.0,13518.0,4980.0
2023,8,18,한강로동,용산구,104377.0,1968.0,13804.0,34143.0,38618.0,15844.0
2023,8,17,한강로동,용산구,99669.0,2016.0,14736.0,32568.0,36811.0,13538.0
2023,8,18,청파동,용산구,8093.0,326.0,2019.0,3120.0,1867.0,761.0
2023,8,17,청파동,용산구,7699.0,331.0,2010.0,2932.0,1723.0,703.0
2023,8,18,서빙고동,용산구,8688.0,457.0,1931.0,3358.0,2232.0,710.0
2023,8,17,서빙고동,용산구,8779.0,429.0,2018.0,3339.0,2304.0,689.0
2023,8,18,이태원2동,용산구,4442.0,179.0,945.0,1623.0,1149.0,546.0
2023,8,17,이태원2동,용산구,4361.0,189.0,942.0,1590.0,1145.0,495.0
2023,8,18,이태원1동,용산구,19132.0,697.0,2299.0,6225.0,5807.0,4104.0
2023,8,17,이태원1동,용산구,17780.0,578.0,2290.0,5734.0,5968.0,3210.0
2023,8,18,이촌1동,용산구,7148.0,231.0,1279.0,2865.0,1892.0,881.0
2023,8,17,이촌1동,용산구,6728.0,224.0,1362.0,2807.0,1658.0,677.0
2023,8,18,용문동,용산구,3734.0,210.0,907.0,1370.0,971.0,276.0
2023,8,17,용문동,용산구,3506.0,205.0,941.0,1300.0,805.0,255.0
2023,8,18,남영동,용산구,42489.0,1478.0,8452.0,13764.0,13121.0,5674.0
2023,8,17,남영동,용산구,41307.0,1540.0,8667.0,13193.0,12918.0,4989.0
2023,8,18,후암동,용산구,6741.0,305.0,1945.0,2590.0,1444.0,457.0
2023,8,17,후암동,용산구,6640.0,314.0,2028.0,2440.0,1415.0,443.0
2023,8,18,청구동,중구,2812.0,57.0,414.0,1014.0,882.0,445.0
2023,8,17,청구동,중구,2718.0,61.0,391.0,942.0,881.0,443.0
2023,8,18,약수동,중구,25323.0,1165.0,6267.0,8538.0,6849.0,2504.0
2023,8,17,약수동,중구,24774.0,1150.0,6461.0,8256.0,6636.0,2271.0
2023,8,18,다산동,중구,4021.0,307.0,1127.0,1412.0,802.0,373.0
2023,8,17,다산동,중구,3978.0,305.0,1171.0,1368.0,740.0,394.0
2023,8,18,신당동,중구,31337.0,1684.0,6233.0,10409.0,8868.0,4143.0
2023,8,17,신당동,중구,30064.0,1734.0,6425.0,10019.0,7817.0,4069.0
2023,8,18,황학동,중구,4387.0,249.0,1052.0,1708.0,955.0,423.0
2023,8,17,황학동,중구,4200.0,243.0,1076.0,1655.0,864.0,362.0
2023,8,18,신당5동,중구,6698.0,234.0,896.0,2431.0,2042.0,1095.0
2023,8,17,신당5동,중구,6642.0,230.0,926.0,2366.0,2075.0,1045.0
2023,8,18,을지로동,중구,69040.0,501.0,4220.0,21353.0,33499.0,9467.0
2023,8,17,을지로동,중구,67347.0,517.0,4041.0,20143.0,33727.0,8919.0
2023,8,18,천호2동,강동구,11749.0,419.0,2219.0,3740.0,3632.0,1739.0
2023,8,17,천호2동,강동구,11486.0,450.0,2201.0,3558.0,3544.0,1733.0
2023,8,18,암사1동,강동구,3680.0,122.0,1069.0,1438.0,805.0,246.0
2023,8,17,암사1동,강동구,3449.0,140.0,1079.0,1303.0,718.0,209.0
2023,8,18,성내3동,강동구,5164.0,270.0,1063.0,1710.0,1519.0,602.0
2023,8,17,성내3동,강동구,5039.0,286.0,1130.0,1743.0,1342.0,538.0
2023,8,18,성내2동,강동구,62905.0,3430.0,16164.0,20100.0,17550.0,5661.0
2023,8,17,성내2동,강동구,61124.0,3488.0,16642.0,19585.0,16415.0,4994.0
2023,8,18,천호3동,강동구,4892.0,393.0,990.0,1682.0,1230.0,597.0
2023,8,17,천호3동,강동구,4835.0,413.0,990.0,1600.0,1292.0,540.0
2023,8,18,천호1동,강동구,14904.0,1184.0,4977.0,4968.0,2769.0,1006.0
2023,8,17,천호1동,강동구,14440.0,1204.0,5009.0,4815.0,2565.0,847.0
2023,8,18,암사3동,강동구,3893.0,353.0,1336.0,1390.0,670.0,144.0
2023,8,17,암사3동,강동구,3779.0,366.0,1428.0,1274.0,585.0,126.0
2023,8,18,암사2동,강동구,21745.0,1901.0,9987.0,5979.0,3138.0,740.0
2023,8,17,암사2동,강동구,21513.0,2017.0,10225.0,5729.0,2870.0,672.0
2023,8,18,명일2동,강동구,16731.0,872.0,3998.0,6918.0,3568.0,1375.0
2023,8,17,명일2동,강동구,16428.0,935.0,4182.0,6668.0,3330.0,1313.0
2023,8,18,상일동,강동구,28392.0,2357.0,8944.0,8922.0,6243.0,1926.0
2023,8,17,상일동,강동구,27896.0,2484.0,9233.0,8255.0,6067.0,1857.0
2023,8,18,잠실3동,송파구,18952.0,783.0,3123.0,5682.0,6191.0,3173.0
2023,8,17,잠실3동,송파구,18919.0,728.0,3135.0,5477.0,6367.0,3212.0
2023,8,18,잠실2동,송파구,30490.0,1208.0,8942.0,9646.0,7088.0,3606.0
2023,8,17,잠실2동,송파구,28829.0,1284.0,9265.0,8933.0,6205.0,3142.0
2023,8,18,잠실7동,송파구,22390.0,599.0,4193.0,6698.0,8914.0,1986.0
2023,8,17,잠실7동,송파구,20683.0,627.0,4326.0,6162.0,5174.0,4394.0
2023,8,18,잠실4동,송파구,26102.0,1049.0,7093.0,9595.0,6867.0,1498.0
2023,8,17,잠실4동,송파구,26461.0,1054.0,7332.0,9547.0,6969.0,1559.0
2023,8,18,잠실본동,송파구,20111.0,877.0,5710.0,6408.0,4857.0,2259.0
2023,8,17,잠실본동,송파구,19565.0,919.0,5916.0,6031.0,4653.0,2046.0
2023,8,18,가락2동,송파구,22860.0,1355.0,6854.0,7676.0,5585.0,1390.0
2023,8,17,가락2동,송파구,22548.0,1424.0,6972.0,7413.0,5253.0,1486.0
2023,8,18,가락1동,송파구,36221.0,1807.0,9159.0,12392.0,9865.0,2998.0
2023,8,17,가락1동,송파구,35138.0,1901.0,9287.0,11997.0,9205.0,2748.0
2023,8,18,송파2동,송파구,2730.0,124.0,725.0,1022.0,605.0,254.0
2023,8,17,송파2동,송파구,2669.0,141.0,734.0,966.0,609.0,219.0
2023,8,18,송파1동,송파구,19971.0,1087.0,5575.0,6290.0,4679.0,2340.0
2023,8,17,송파1동,송파구,19451.0,1092.0,5816.0,5923.0,4402.0,2218.0
2023,8,18,오금동,송파구,23443.0,1438.0,7346.0,7649.0,5671.0,1339.0
2023,8,17,오금동,송파구,22991.0,1466.0,7502.0,7391.0,5291.0,1341.0
2023,8,18,방이2동,송파구,13829.0,674.0,3702.0,4059.0,3466.0,1928.0
2023,8,17,방이2동,송파구,13257.0,711.0,3849.0,3920.0,3141.0,1636.0
2023,8,18,방이1동,송파구,11625.0,573.0,2932.0,3613.0,3039.0,1468.0
2023,8,17,방이1동,송파구,11725.0,605.0,3079.0,3644.0,2948.0,1449.0
2023,8,18,마천2동,송파구,7122.0,625.0,2086.0,2619.0,1379.0,413.0
2023,8,17,마천2동,송파구,6787.0,616.0,2152.0,2422.0,1239.0,358.0
2023,8,18,거여2동,송파구,3548.0,184.0,693.0,1329.0,915.0,427.0
2023,8,17,거여2동,송파구,3510.0,185.0,720.0,1302.0,894.0,409.0
2023,8,18,풍납2동,송파구,8179.0,476.0,1879.0,3227.0,2061.0,536.0
2023,8,17,풍납2동,송파구,8207.0,501.0,1881.0,3102.0,2206.0,517.0
2023,8,18,대치2동,강남구,101174.0,1681.0,9140.0,32257.0,45174.0,12922.0
2023,8,17,대치2동,강남구,102009.0,1725.0,9303.0,30551.0,47027.0,13403.0
2023,8,18,청담동,강남구,22726.0,796.0,4893.0,7510.0,7099.0,2428.0
2023,8,17,청담동,강남구,22076.0,796.0,5086.0,6971.0,6974.0,2249.0
2023,8,18,장충동,중구,13027.0,284.0,1444.0,4159.0,5348.0,1792.0
2023,8,17,장충동,중구,13060.0,288.0,1396.0,4077.0,5518.0,1781.0
2023,8,18,필동,중구,36926.0,569.0,3011.0,11977.0,16502.0,4867.0
2023,8,17,필동,중구,36715.0,573.0,3006.0,11395.0,16825.0,4916.0
2023,8,18,명동,중구,110992.0,1184.0,8316.0,35656.0,50465.0,15371.0
2023,8,17,명동,중구,108619.0,1125.0,8031.0,33184.0,50205.0,16074.0
2023,8,18,혜화동,종로구,17865.0,775.0,3237.0,6224.0,4271.0,3358.0
2023,8,17,혜화동,종로구,17239.0,807.0,3190.0,5914.0,4211.0,3117.0
2023,8,18,청운효자동,종로구,8814.0,284.0,1449.0,4289.0,2429.0,363.0
2023,8,17,청운효자동,종로구,8834.0,292.0,1437.0,4333.0,2300.0,472.0
2023,8,18,창신3동,종로구,5276.0,428.0,2093.0,1822.0,744.0,189.0
2023,8,17,창신3동,종로구,5102.0,413.0,2129.0,1685.0,703.0,172.0
2023,8,18,창신1동,종로구,10663.0,965.0,1710.0,3976.0,2520.0,1492.0
2023,8,17,창신1동,종로구,10443.0,1008.0,1653.0,3868.0,2389.0,1525.0
2023,8,18,이화동,종로구,54051.0,1008.0,5569.0,19800.0,16734.0,10940.0
2023,8,17,이화동,종로구,54520.0,1087.0,5668.0,20272.0,17029.0,10464.0
2023,8,18,압구정동,강남구,75826.0,1476.0,6582.0,24923.0,31988.0,10857.0
2023,8,17,압구정동,강남구,72787.0,1403.0,6786.0,22989.0,31362.0,10247.0
2023,8,18,수서동,강남구,46090.0,1477.0,9298.0,15902.0,14329.0,5084.0
2023,8,17,수서동,강남구,43163.0,1484.0,9357.0,14438.0,13384.0,4500.0
2023,8,18,일원2동,강남구,15946.0,821.0,4476.0,5633.0,4156.0,860.0
2023,8,17,일원2동,강남구,15397.0,835.0,4513.0,5493.0,3701.0,855.0
2023,8,18,일원1동,강남구,3718.0,221.0,1042.0,1398.0,844.0,213.0
2023,8,17,일원1동,강남구,3608.0,216.0,1029.0,1352.0,822.0,189.0
2023,8,18,일원본동,강남구,21635.0,874.0,4820.0,9444.0,5501.0,996.0
2023,8,17,일원본동,강남구,21872.0,920.0,5091.0,9255.0,5581.0,1025.0
2023,8,18,신사1동,은평구,29139.0,2326.0,10748.0,9014.0,5241.0,1810.0
2023,8,17,신사1동,은평구,28616.0,2373.0,11124.0,8606.0,4893.0,1620.0
2023,8,16,신사1동,은평구,28446.0,2399.0,10873.0,8765.0,4738.0,1671.0
2023,8,18,"상계6,7동",노원구,13582.0,450.0,1887.0,5600.0,3752.0,1893.0
2023,8,17,"상계6,7동",노원구,13345.0,450.0,1924.0,5652.0,3527.0,1792.0
2023,8,16,"상계6,7동",노원구,13695.0,451.0,1872.0,5987.0,3676.0,1709.0
2023,8,18,원효로1동,용산구,10511.0,390.0,2698.0,3770.0,2802.0,851.0
2023,8,17,원효로1동,용산구,10148.0,446.0,2728.0,3441.0,2757.0,776.0
2023,8,16,원효로1동,용산구,9833.0,379.0,2691.0,3395.0,2641.0,727.0
2023,8,18,용산2가동,용산구,17822.0,648.0,3270.0,5775.0,5213.0,2916.0
2023,8,17,용산2가동,용산구,16920.0,660.0,3401.0,5406.0,5053.0,2400.0
2023,8,16,용산2가동,용산구,16576.0,670.0,3277.0,5536.0,4734.0,2359.0
2023,8,18,둔촌1동,강동구,12777.0,706.0,3466.0,4443.0,3172.0,990.0
2023,8,17,둔촌1동,강동구,12294.0,668.0,3501.0,4267.0,3024.0,834.0
2023,8,16,둔촌1동,강동구,12527.0,714.0,3423.0,4491.0,3101.0,798.0
2023,8,18,명일1동,강동구,17437.0,1213.0,5140.0,6120.0,3663.0,1301.0
2023,8,17,명일1동,강동구,17146.0,1261.0,5276.0,5984.0,3380.0,1245.0
2023,8,16,명일1동,강동구,17154.0,1281.0,5247.0,5932.0,3257.0,1437.0
2023,8,18,거여1동,송파구,14402.0,1116.0,5351.0,4308.0,2827.0,800.0
2023,8,17,거여1동,송파구,14359.0,1145.0,5509.0,4296.0,2653.0,756.0
2023,8,16,거여1동,송파구,13997.0,1177.0,5374.0,4186.0,2532.0,728.0
2023,8,18,숭인2동,종로구,22821.0,1208.0,3907.0,10349.0,5724.0,1633.0
2023,8,17,숭인2동,종로구,21618.0,1216.0,3999.0,9792.0,5217.0,1394.0
2023,8,16,숭인2동,종로구,21722.0,1221.0,3951.0,10088.0,5193.0,1269.0
2023,8,18,개포4동,강남구,7248.0,329.0,2010.0,2591.0,1931.0,387.0
2023,8,17,개포4동,강남구,7058.0,315.0,2017.0,2533.0,1836.0,357.0
2023,8,16,개포4동,강남구,7250.0,336.0,1952.0,2790.0,1805.0,367.0
2023,8,18,둔촌2동,강동구,21307.0,1093.0,6583.0,7413.0,4822.0,1396.0
2023,8,17,둔촌2동,강동구,21616.0,1196.0,6921.0,7379.0,4749.0,1371.0
2023,8,16,둔촌2동,강동구,21219.0,1173.0,6790.0,7214.0,4686.0,1356.0
2023,8,18,성내1동,강동구,17895.0,917.0,5285.0,5630.0,4736.0,1327.0
2023,8,17,성내1동,강동구,17668.0,907.0,5355.0,5706.0,4457.0,1243.0
2023,8,16,성내1동,강동구,17182.0,933.0,5286.0,5418.0,4505.0,1040.0
2023,8,18,고덕2동,강동구,5987.0,385.0,1433.0,2395.0,1329.0,445.0
2023,8,17,고덕2동,강동구,5821.0,413.0,1432.0,2232.0,1325.0,419.0
2023,8,16,고덕2동,강동구,5743.0,398.0,1363.0,2267.0,1333.0,382.0
2023,8,18,강일동,강동구,13125.0,1262.0,4420.0,4292.0,2431.0,720.0
2023,8,17,강일동,강동구,12831.0,1262.0,4439.0,4146.0,2305.0,679.0
2023,8,16,강일동,강동구,12922.0,1271.0,4381.0,4267.0,2304.0,699.0
2023,8,18,잠실6동,송파구,118125.0,3231.0,19640.0,35726.0,42652.0,16876.0
2023,8,17,잠실6동,송파구,114908.0,3270.0,20115.0,34531.0,40735.0,16257.0
2023,8,16,잠실6동,송파구,112320.0,3310.0,19877.0,33141.0,40008.0,15984.0
2023,8,18,문정2동,송파구,42738.0,1225.0,7934.0,11758.0,17985.0,3836.0
2023,8,17,문정2동,송파구,42314.0,1302.0,8250.0,10720.0,17816.0,4226.0
2023,8,16,문정2동,송파구,41767.0,1309.0,8157.0,10787.0,17746.0,3768.0
2023,8,18,석촌동,송파구,29347.0,1345.0,8083.0,9063.0,7653.0,3203.0
2023,8,17,석촌동,송파구,28320.0,1398.0,8221.0,8759.0,6944.0,2998.0
2023,8,16,석촌동,송파구,28154.0,1415.0,8200.0,8974.0,6700.0,2865.0
2023,8,18,오륜동,송파구,21255.0,1116.0,5384.0,7376.0,5632.0,1747.0
2023,8,17,오륜동,송파구,20665.0,1160.0,5562.0,7152.0,5237.0,1554.0
2023,8,16,오륜동,송파구,20327.0,1169.0,5598.0,6963.0,5124.0,1473.0
2023,8,18,마천1동,송파구,11635.0,1280.0,5162.0,3191.0,1646.0,356.0
2023,8,17,마천1동,송파구,11509.0,1300.0,5244.0,3176.0,1473.0,316.0
2023,8,16,마천1동,송파구,11653.0,1289.0,5234.0,3269.0,1543.0,318.0
2023,8,18,풍납1동,송파구,3900.0,477.0,1102.0,1156.0,751.0,414.0
2023,8,17,풍납1동,송파구,4037.0,491.0,1212.0,1220.0,756.0,358.0
2023,8,16,풍납1동,송파구,4063.0,496.0,1171.0,1333.0,726.0,337.0
2023,8,18,역삼2동,강남구,20143.0,715.0,4247.0,6997.0,6027.0,2157.0
2023,8,17,역삼2동,강남구,20540.0,745.0,4431.0,6906.0,6153.0,2305.0
2023,8,16,역삼2동,강남구,19817.0,726.0,4221.0,6673.0,6091.0,2106.0
2023,8,18,신사동,강남구,14435.0,392.0,2261.0,4935.0,4489.0,2358.0
2023,8,17,신사동,강남구,13863.0,363.0,2271.0,4665.0,4349.0,2215.0
2023,8,16,신사동,강남구,13947.0,392.0,2263.0,4788.0,4448.0,2056.0
2023,8,18,세곡동,강남구,18740.0,1463.0,6322.0,6341.0,3668.0,946.0
2023,8,17,세곡동,강남구,18139.0,1420.0,6491.0,6029.0,3323.0,876.0
2023,8,16,세곡동,강남구,18170.0,1464.0,6341.0,6149.0,3241.0,975.0
2023,8,18,개포1동,강남구,4912.0,178.0,1204.0,2165.0,1087.0,278.0
2023,8,17,개포1동,강남구,4759.0,195.0,1149.0,2125.0,1050.0,240.0
2023,8,16,개포1동,강남구,4711.0,184.0,1156.0,2160.0,969.0,242.0
2023,8,18,양재2동,서초구,28194.0,1069.0,6351.0,8734.0,9864.0,2176.0
2023,8,17,양재2동,서초구,27507.0,1022.0,6611.0,8163.0,9412.0,2299.0
2023,8,16,양재2동,서초구,28047.0,1063.0,6516.0,8938.0,9464.0,2066.0
2023,8,18,방배2동,서초구,10651.0,623.0,2565.0,3470.0,2919.0,1074.0
2023,8,17,방배2동,서초구,10531.0,622.0,2661.0,3405.0,2854.0,989.0
2023,8,16,방배2동,서초구,10305.0,620.0,2562.0,3495.0,2655.0,973.0
2023,8,18,반포3동,서초구,14908.0,353.0,2197.0,4746.0,4828.0,2784.0
2023,8,17,반포3동,서초구,14295.0,307.0,2306.0,4693.0,4552.0,2437.0
2023,8,16,반포3동,서초구,14541.0,388.0,2290.0,5152.0,4512.0,2199.0
2023,8,18,서초4동,서초구,14817.0,601.0,3249.0,4921.0,3390.0,2656.0
2023,8,17,서초4동,서초구,14674.0,625.0,3332.0,4918.0,3330.0,2469.0
2023,8,16,서초4동,서초구,14494.0,587.0,3390.0,4872.0,3358.0,2287.0
2023,8,18,미성동,관악구,17374.0,1426.0,4918.0,6199.0,3658.0,1173.0
2023,8,17,미성동,관악구,16751.0,1432.0,4920.0,6073.0,3250.0,1076.0
2023,8,16,미성동,관악구,16949.0,1441.0,4918.0,6249.0,3275.0,1066.0
2023,8,18,난향동,관악구,6293.0,591.0,2306.0,2128.0,997.0,271.0
2023,8,17,난향동,관악구,6218.0,633.0,2316.0,2054.0,988.0,227.0
2023,8,16,난향동,관악구,6156.0,649.0,2310.0,2059.0,932.0,206.0
2023,8,18,신원동,관악구,3068.0,146.0,974.0,1116.0,646.0,186.0
2023,8,17,신원동,관악구,2893.0,139.0,988.0,1075.0,557.0,134.0
2023,8,16,신원동,관악구,2777.0,152.0,919.0,980.0,601.0,125.0
2023,8,18,중앙동,관악구,10148.0,661.0,2241.0,3333.0,2542.0,1371.0
2023,8,17,중앙동,관악구,9915.0,676.0,2329.0,3200.0,2383.0,1327.0
2023,8,16,중앙동,관악구,10008.0,623.0,2262.0,3342.0,2485.0,1296.0
2023,8,18,사당2동,동작구,56184.0,2208.0,12816.0,18231.0,15718.0,7211.0
