Year,Month,Day,ADMDONG_NM,ATDRC_NM,PSGR_CNT,Early_Morning,Rush_Hour_M,Day_Time,Rush_Hour_N,Late_Night
2023,8,18,망우본동,중랑구,23250.0,1527.0,5760.0,8821.0,5468.0,1674.0
2023,8,17,망우본동,중랑구,22267.0,1494.0,5885.0,8492.0,4986.0,1410.0
2023,8,18,돈암2동,성북구,6263.0,469.0,2136.0,2385.0,1042.0,231.0
2023,8,17,돈암2동,성북구,6102.0,449.0,2211.0,2298.0,935.0,209.0
2023,8,18,안암동,성북구,21111.0,537.0,2871.0,8630.0,6685.0,2388.0
2023,8,17,안암동,성북구,20743.0,549.0,2914.0,8400.0,6538.0,2342.0
2023,8,18,보문동,성북구,16132.0,903.0,5102.0,5206.0,3691.0,1230.0
2023,8,17,보문동,성북구,16016.0,888.0,5124.0,5004.0,3720.0,1280.0
2023,8,18,정릉1동,성북구,13027.0,836.0,3939.0,4638.0,2669.0,945.0
2023,8,17,정릉1동,성북구,12549.0,764.0,3974.0,4516.0,2493.0,802.0
2023,8,18,정릉3동,성북구,7242.0,266.0,1250.0,3365.0,1777.0,584.0
2023,8,17,정릉3동,성북구,7110.0,284.0,1249.0,3220.0,1768.0,589.0
2023,8,18,길음1동,성북구,40132.0,3308.0,14052.0,12083.0,7927.0,2762.0
2023,8,17,길음1동,성북구,39635.0,3282.0,14438.0,11949.0,7297.0,2669.0
2023,8,18,길음2동,성북구,11823.0,619.0,1965.0,4313.0,3728.0,1198.0
2023,8,17,길음2동,성북구,11189.0,620.0,1923.0,4229.0,3421.0,996.0
2023,8,18,장위1동,성북구,9913.0,1005.0,3305.0,3468.0,1721.0,414.0
2023,8,17,장위1동,성북구,9425.0,1012.0,3261.0,3225.0,1566.0,361.0
2023,8,18,장위2동,성북구,17165.0,1281.0,5728.0,5257.0,3709.0,1190.0
2023,8,17,장위2동,성북구,17075.0,1337.0,5823.0,5203.0,3616.0,1096.0
2023,8,18,장위3동,성북구,6797.0,575.0,2148.0,2224.0,1373.0,477.0
2023,8,17,장위3동,성북구,6765.0,591.0,2264.0,2206.0,1323.0,381.0
2023,8,18,삼선동,성북구,61610.0,2625.0,13391.0,22905.0,15723.0,6966.0
2023,8,17,삼선동,성북구,58367.0,2622.0,13596.0,21298.0,14404.0,6447.0
2023,8,18,종암동,성북구,20406.0,1533.0,5279.0,7466.0,4485.0,1643.0
2023,8,17,종암동,성북구,19952.0,1511.0,5331.0,7300.0,4273.0,1537.0
2023,8,18,석관동,성북구,32793.0,2572.0,10227.0,10447.0,6840.0,2707.0
2023,8,17,석관동,성북구,32120.0,2639.0,10296.0,10172.0,6551.0,2462.0
2023,8,18,번2동,강북구,10120.0,795.0,2982.0,3715.0,2059.0,569.0
2023,8,17,번2동,강북구,9638.0,849.0,2982.0,3534.0,1759.0,514.0
2023,8,18,번3동,강북구,8187.0,859.0,2523.0,3035.0,1429.0,341.0
2023,8,17,번3동,강북구,7811.0,789.0,2567.0,2890.0,1254.0,311.0
2023,8,18,수유3동,강북구,22104.0,1611.0,3882.0,7187.0,6228.0,3196.0
2023,8,17,수유3동,강북구,21838.0,1597.0,3967.0,7286.0,6103.0,2885.0
2023,8,18,삼양동,강북구,13718.0,1263.0,5243.0,4453.0,2166.0,593.0
2023,8,17,삼양동,강북구,13512.0,1291.0,5430.0,4355.0,1931.0,505.0
2023,8,18,미아동,강북구,28081.0,2021.0,7120.0,10223.0,6701.0,2016.0
2023,8,17,미아동,강북구,27349.0,1995.0,7307.0,9826.0,6327.0,1894.0
2023,8,18,삼각산동,강북구,8435.0,817.0,2169.0,3181.0,1709.0,559.0
2023,8,17,삼각산동,강북구,8024.0,872.0,2124.0,3072.0,1447.0,509.0
2023,8,18,우이동,강북구,16440.0,1423.0,5012.0,6291.0,2900.0,814.0
2023,8,17,우이동,강북구,16050.0,1450.0,5002.0,6112.0,2782.0,704.0
2023,8,18,쌍문1동,도봉구,8733.0,538.0,2600.0,3469.0,1737.0,389.0
2023,8,17,쌍문1동,도봉구,8504.0,517.0,2544.0,3538.0,1555.0,350.0
2023,8,18,쌍문2동,도봉구,10561.0,1073.0,2982.0,3744.0,2075.0,687.0
2023,8,17,쌍문2동,도봉구,10186.0,1076.0,3108.0,3588.0,1797.0,617.0
2023,8,18,쌍문3동,도봉구,8843.0,745.0,1975.0,3282.0,2030.0,811.0
2023,8,17,쌍문3동,도봉구,8587.0,772.0,1939.0,3236.0,1917.0,723.0
2023,8,18,연남동,마포구,7785.0,325.0,1420.0,2711.0,2095.0,1234.0
2023,8,17,연남동,마포구,7568.0,315.0,1501.0,2647.0,1983.0,1122.0
2023,8,18,성산1동,마포구,8681.0,430.0,2193.0,3280.0,2127.0,651.0
2023,8,17,성산1동,마포구,8521.0,421.0,2168.0,3175.0,2131.0,626.0
2023,8,18,도화동,마포구,8940.0,264.0,1713.0,3168.0,2613.0,1182.0
2023,8,17,도화동,마포구,8568.0,275.0,1808.0,2871.0,2514.0,1100.0
2023,8,18,홍은1동,서대문구,8038.0,461.0,2018.0,3000.0,1867.0,692.0
2023,8,17,홍은1동,서대문구,7859.0,465.0,2063.0,2932.0,1707.0,692.0
2023,8,16,홍은1동,서대문구,7773.0,450.0,1994.0,2977.0,1748.0,604.0
2023,8,18,대흥동,마포구,45920.0,1586.0,9566.0,16365.0,12703.0,5700.0
2023,8,17,대흥동,마포구,42881.0,1600.0,9728.0,14981.0,11819.0,4753.0
2023,8,16,대흥동,마포구,43353.0,1620.0,9639.0,15468.0,11914.0,4712.0
2023,8,18,서교동,마포구,203156.0,5961.0,27587.0,59594.0,65388.0,44626.0
2023,8,17,서교동,마포구,192913.0,5709.0,28024.0,56198.0,63743.0,39239.0
2023,8,16,서교동,마포구,189221.0,5696.0,27983.0,56154.0,62689.0,36699.0
2023,8,18,"종로1,2,3,4가동",종로구,198895.0,2714.0,12386.0,72136.0,81050.0,30609.0
2023,8,17,"종로1,2,3,4가동",종로구,194808.0,2689.0,12438.0,67545.0,82266.0,29870.0
2023,8,16,"종로1,2,3,4가동",종로구,192604.0,2638.0,12316.0,68713.0,82142.0,26795.0
2023,8,18,중곡3동,광진구,17722.0,1286.0,5551.0,5876.0,4050.0,959.0
2023,8,17,중곡3동,광진구,16875.0,1337.0,5651.0,5323.0,3621.0,943.0
2023,8,16,중곡3동,광진구,16853.0,1314.0,5538.0,5514.0,3698.0,789.0
2023,8,18,휘경2동,동대문구,12696.0,752.0,2930.0,5052.0,2797.0,1165.0
2023,8,17,휘경2동,동대문구,12548.0,778.0,3003.0,4892.0,2728.0,1147.0
2023,8,16,휘경2동,동대문구,12515.0,811.0,3016.0,4876.0,2825.0,987.0
2023,8,18,장안1동,동대문구,21520.0,1051.0,4832.0,6646.0,6771.0,2220.0
2023,8,17,장안1동,동대문구,20939.0,1060.0,4930.0,6206.0,6508.0,2235.0
2023,8,16,장안1동,동대문구,20685.0,1036.0,4731.0,6350.0,6548.0,2020.0
2023,8,18,묵2동,중랑구,14769.0,1273.0,5220.0,4757.0,2702.0,817.0
2023,8,17,묵2동,중랑구,14289.0,1244.0,5381.0,4504.0,2455.0,705.0
2023,8,16,묵2동,중랑구,14304.0,1300.0,5346.0,4650.0,2357.0,651.0
2023,8,18,정릉2동,성북구,11602.0,984.0,3860.0,3967.0,2116.0,675.0
2023,8,17,정릉2동,성북구,11349.0,1016.0,3932.0,3848.0,1886.0,667.0
2023,8,16,정릉2동,성북구,11427.0,1060.0,3729.0,4162.0,1845.0,631.0
2023,8,18,동선동,성북구,18899.0,666.0,2526.0,6020.0,5534.0,4153.0
2023,8,17,동선동,성북구,18414.0,684.0,2519.0,5924.0,5479.0,3808.0
2023,8,16,동선동,성북구,18554.0,619.0,2556.0,6346.0,5338.0,3695.0
2023,8,18,송천동,강북구,44347.0,3847.0,13786.0,15251.0,8647.0,2816.0
2023,8,17,송천동,강북구,42648.0,3715.0,14192.0,14555.0,7811.0,2375.0
2023,8,16,송천동,강북구,42644.0,3755.0,13944.0,14844.0,7807.0,2294.0
2023,8,18,상암동,마포구,62468.0,2614.0,15891.0,17209.0,22180.0,4574.0
2023,8,17,상암동,마포구,62496.0,2715.0,16525.0,15672.0,22720.0,4864.0
2023,8,16,상암동,마포구,62279.0,2647.0,16407.0,16075.0,22400.0,4750.0
2023,8,18,신월6동,양천구,5725.0,650.0,1813.0,1898.0,1086.0,278.0
2023,8,17,신월6동,양천구,5577.0,647.0,1777.0,1842.0,1042.0,269.0
2023,8,16,신월6동,양천구,5630.0,677.0,1774.0,1866.0,1033.0,280.0
2023,8,18,소공동,중구,92357.0,1036.0,5024.0,30198.0,44839.0,11260.0
2023,8,17,소공동,중구,91890.0,1048.0,5108.0,28546.0,44862.0,12326.0
2023,8,16,소공동,중구,90612.0,1113.0,5029.0,28146.0,45591.0,10733.0
2023,8,18,방학3동,도봉구,9862.0,980.0,3365.0,3482.0,1609.0,426.0
2023,8,17,방학3동,도봉구,9731.0,1033.0,3436.0,3503.0,1379.0,380.0
2023,8,16,방학3동,도봉구,9763.0,1055.0,3483.0,3538.0,1314.0,373.0
2023,8,18,염창동,강서구,15275.0,604.0,3291.0,4946.0,4590.0,1844.0
2023,8,17,염창동,강서구,15024.0,572.0,3473.0,4605.0,4512.0,1862.0
2023,8,16,염창동,강서구,14879.0,587.0,3290.0,4936.0,4377.0,1689.0
2023,8,18,공항동,강서구,18497.0,1311.0,5462.0,6336.0,4072.0,1316.0
2023,8,17,공항동,강서구,18270.0,1287.0,5574.0,6346.0,3795.0,1268.0
2023,8,16,공항동,강서구,17967.0,1281.0,5447.0,6299.0,3766.0,1174.0
2023,8,18,개봉3동,구로구,4665.0,443.0,1619.0,1524.0,851.0,228.0
2023,8,17,개봉3동,구로구,4523.0,469.0,1637.0,1510.0,732.0,175.0
2023,8,16,개봉3동,구로구,4473.0,469.0,1607.0,1515.0,704.0,178.0
2023,8,18,시흥1동,금천구,27599.0,1686.0,7104.0,9241.0,7068.0,2500.0
2023,8,17,시흥1동,금천구,26448.0,1735.0,7212.0,8721.0,6587.0,2193.0
2023,8,16,시흥1동,금천구,26647.0,1699.0,7289.0,9227.0,6448.0,1984.0
2023,8,18,신길1동,영등포구,21517.0,1622.0,8069.0,6041.0,4470.0,1315.0
2023,8,17,신길1동,영등포구,20655.0,1630.0,8243.0,5602.0,4056.0,1124.0
2023,8,16,신길1동,영등포구,20746.0,1661.0,8167.0,5663.0,4149.0,1106.0
2023,8,18,도림동,영등포구,5666.0,334.0,2247.0,1795.0,992.0,298.0
2023,8,17,도림동,영등포구,5731.0,371.0,2257.0,1764.0,894.0,445.0
2023,8,16,도림동,영등포구,5657.0,363.0,2246.0,1780.0,901.0,367.0
2023,8,18,흑석동,동작구,28543.0,1233.0,6377.0,10796.0,7238.0,2899.0
2023,8,17,흑석동,동작구,27864.0,1295.0,6626.0,10277.0,6844.0,2822.0
2023,8,16,흑석동,동작구,27432.0,1279.0,6492.0,10579.0,6613.0,2469.0
2023,8,18,창신2동,종로구,141.0,3.0,43.0,38.0,28.0,29.0
2023,8,17,창신2동,종로구,119.0,6.0,28.0,33.0,32.0,20.0
2023,8,16,창신2동,종로구,92.0,5.0,27.0,44.0,8.0,8.0
2023,8,18,개포2동,강남구,19240.0,845.0,5550.0,7159.0,4409.0,1277.0
2023,8,17,개포2동,강남구,18694.0,826.0,5714.0,6801.0,4071.0,1282.0
2023,8,16,개포2동,강남구,18447.0,897.0,5475.0,6867.0,4005.0,1203.0
2023,8,18,삼전동,송파구,8850.0,489.0,2708.0,2788.0,2183.0,682.0
2023,8,17,삼전동,송파구,8293.0,507.0,2831.0,2505.0,1781.0,669.0
2023,8,16,삼전동,송파구,8056.0,503.0,2739.0,2592.0,1619.0,603.0
2023,8,18,고덕1동,강동구,4286.0,248.0,1113.0,1654.0,901.0,370.0
2023,8,17,고덕1동,강동구,4250.0,212.0,1164.0,1621.0,869.0,384.0
2023,8,16,고덕1동,강동구,4122.0,229.0,1161.0,1499.0,919.0,314.0
2023,8,18,길동,강동구,19468.0,1352.0,5284.0,6941.0,4405.0,1486.0
2023,8,17,길동,강동구,19029.0,1367.0,5511.0,6709.0,4093.0,1349.0
2023,8,16,길동,강동구,19024.0,1380.0,5296.0,6853.0,4141.0,1354.0
2023,8,18,효창동,용산구,14098.0,609.0,4193.0,4458.0,3880.0,958.0
2023,8,17,효창동,용산구,13954.0,629.0,4286.0,4159.0,3975.0,905.0
2023,8,16,효창동,용산구,13772.0,661.0,4286.0,4184.0,3813.0,828.0
2023,8,18,하계2동,노원구,24939.0,1917.0,8673.0,8154.0,4681.0,1514.0
2023,8,17,하계2동,노원구,25073.0,1897.0,8940.0,8433.0,4382.0,1421.0
2023,8,16,하계2동,노원구,25163.0,1931.0,8645.0,8898.0,4374.0,1315.0
2023,8,18,불광2동,은평구,12393.0,1048.0,2977.0,4801.0,2596.0,971.0
2023,8,17,불광2동,은평구,12224.0,1031.0,3001.0,4943.0,2386.0,863.0
2023,8,16,불광2동,은평구,12234.0,1030.0,2995.0,5046.0,2362.0,801.0
2023,8,18,홍제1동,서대문구,43596.0,2952.0,14257.0,14861.0,8972.0,2554.0
2023,8,17,홍제1동,서대문구,42510.0,3015.0,14525.0,14502.0,7975.0,2493.0
2023,8,16,홍제1동,서대문구,42767.0,3097.0,14505.0,14708.0,8109.0,2348.0
2023,8,18,연희동,서대문구,33283.0,1723.0,6866.0,12617.0,8842.0,3235.0
2023,8,17,연희동,서대문구,32108.0,1783.0,6690.0,12213.0,8361.0,3061.0
2023,8,16,연희동,서대문구,31773.0,1758.0,6615.0,12362.0,8224.0,2814.0
2023,8,18,평창동,종로구,9058.0,509.0,2103.0,3729.0,2106.0,611.0
2023,8,17,평창동,종로구,8861.0,498.0,2159.0,3511.0,2054.0,639.0
2023,8,16,평창동,종로구,9327.0,511.0,2197.0,3777.0,2262.0,580.0
2023,8,18,금호1가동,성동구,11513.0,621.0,4024.0,3989.0,2307.0,572.0
2023,8,17,금호1가동,성동구,11325.0,623.0,4139.0,3862.0,2155.0,546.0
2023,8,16,금호1가동,성동구,11146.0,671.0,4079.0,3874.0,2046.0,476.0
2023,8,18,옥수동,성동구,18149.0,767.0,4791.0,6432.0,4628.0,1531.0
2023,8,17,옥수동,성동구,17963.0,838.0,4937.0,6236.0,4473.0,1479.0
2023,8,16,옥수동,성동구,17887.0,818.0,5016.0,6398.0,4330.0,1325.0
2023,8,18,자양4동,광진구,15720.0,968.0,3931.0,4579.0,4105.0,2137.0
2023,8,17,자양4동,광진구,15829.0,953.0,4037.0,4472.0,3978.0,2389.0
2023,8,16,자양4동,광진구,15815.0,1018.0,4014.0,4577.0,3876.0,2330.0
2023,8,18,면목4동,중랑구,12014.0,1130.0,4380.0,3582.0,2230.0,692.0
2023,8,17,면목4동,중랑구,11809.0,1162.0,4415.0,3487.0,2125.0,620.0
2023,8,16,면목4동,중랑구,11707.0,1162.0,4329.0,3484.0,2076.0,656.0
2023,8,18,면목본동,중랑구,30551.0,2476.0,9553.0,9491.0,6931.0,2100.0
2023,8,17,면목본동,중랑구,29666.0,2459.0,9725.0,9063.0,6498.0,1921.0
2023,8,16,면목본동,중랑구,29897.0,2494.0,9766.0,9328.0,6468.0,1841.0
2023,8,18,월곡1동,성북구,12343.0,645.0,2703.0,4803.0,2979.0,1213.0
2023,8,17,월곡1동,성북구,12180.0,639.0,2765.0,4817.0,2887.0,1072.0
2023,8,16,월곡1동,성북구,12209.0,618.0,2747.0,4990.0,2819.0,1035.0
2023,8,18,수유1동,강북구,15644.0,1598.0,4534.0,5898.0,2925.0,689.0
2023,8,17,수유1동,강북구,15074.0,1670.0,4500.0,5720.0,2555.0,629.0
2023,8,16,수유1동,강북구,15607.0,1698.0,4555.0,6155.0,2577.0,622.0
2023,8,18,방학1동,도봉구,17202.0,1462.0,4848.0,6043.0,3605.0,1244.0
2023,8,17,방학1동,도봉구,16749.0,1496.0,4907.0,5760.0,3398.0,1188.0
2023,8,16,방학1동,도봉구,16841.0,1527.0,4815.0,6151.0,3244.0,1104.0
2023,8,18,신월2동,양천구,7833.0,560.0,2037.0,2616.0,1942.0,678.0
2023,8,17,신월2동,양천구,7677.0,549.0,2136.0,2508.0,1885.0,599.0
2023,8,16,신월2동,양천구,7566.0,554.0,2042.0,2491.0,1860.0,619.0
2023,8,18,노량진2동,동작구,14391.0,644.0,2361.0,4483.0,4479.0,2424.0
2023,8,17,노량진2동,동작구,13833.0,606.0,2320.0,4146.0,4439.0,2322.0
2023,8,16,노량진2동,동작구,13759.0,619.0,2311.0,4216.0,4282.0,2331.0
2023,8,18,도봉2동,도봉구,24653.0,2131.0,9061.0,7915.0,4273.0,1273.0
2023,8,17,도봉2동,도봉구,24550.0,2258.0,9244.0,7703.0,4163.0,1182.0
2023,8,16,도봉2동,도봉구,24717.0,2302.0,9038.0,8221.0,4053.0,1103.0
2023,8,18,화곡8동,강서구,9214.0,518.0,1747.0,2943.0,2739.0,1267.0
2023,8,17,화곡8동,강서구,8840.0,521.0,1683.0,2806.0,2609.0,1221.0
2023,8,16,화곡8동,강서구,8840.0,476.0,1709.0,2843.0,2648.0,1164.0
2023,8,18,구로4동,구로구,7994.0,420.0,1530.0,3075.0,2201.0,768.0
2023,8,17,구로4동,구로구,7858.0,434.0,1532.0,3029.0,2130.0,733.0
2023,8,16,구로4동,구로구,7914.0,439.0,1502.0,3050.0,2173.0,750.0
2023,8,18,독산1동,금천구,29525.0,1742.0,8277.0,8677.0,8956.0,1873.0
2023,8,17,독산1동,금천구,28956.0,1791.0,8332.0,8262.0,8734.0,1837.0
2023,8,16,독산1동,금천구,28906.0,1834.0,8295.0,8385.0,8725.0,1667.0
2023,8,18,양평2동,영등포구,20382.0,763.0,4975.0,6199.0,6963.0,1482.0
2023,8,17,양평2동,영등포구,20550.0,826.0,5217.0,5913.0,7008.0,1586.0
2023,8,16,양평2동,영등포구,19892.0,849.0,5084.0,5656.0,6893.0,1410.0
2023,8,18,상도2동,동작구,22471.0,1395.0,6714.0,7917.0,4848.0,1597.0
2023,8,17,상도2동,동작구,21691.0,1389.0,6896.0,7542.0,4336.0,1528.0
2023,8,16,상도2동,동작구,21741.0,1406.0,6838.0,7584.0,4498.0,1415.0
2023,8,18,청림동,관악구,4571.0,419.0,1858.0,1418.0,748.0,128.0
2023,8,17,청림동,관악구,4525.0,418.0,1942.0,1403.0,622.0,140.0
2023,8,16,청림동,관악구,4430.0,411.0,1937.0,1349.0,625.0,108.0
2023,8,18,대학동,관악구,25253.0,1264.0,4657.0,9339.0,7789.0,2204.0
2023,8,17,대학동,관악구,25181.0,1310.0,4575.0,9106.0,7709.0,2481.0
2023,8,16,대학동,관악구,25547.0,1277.0,4689.0,9028.0,7948.0,2605.0
2023,8,18,반포1동,서초구,23609.0,894.0,5804.0,8049.0,6202.0,2660.0
2023,8,17,반포1동,서초구,23227.0,880.0,6031.0,7900.0,5872.0,2544.0
2023,8,16,반포1동,서초구,23085.0,896.0,5911.0,8004.0,5856.0,2418.0
2023,8,18,논현2동,강남구,65005.0,949.0,6072.0,18293.0,32506.0,7185.0
2023,8,17,논현2동,강남구,65843.0,960.0,6247.0,16558.0,33802.0,8276.0
2023,8,16,논현2동,강남구,65299.0,865.0,6003.0,16671.0,34141.0,7619.0
2023,8,18,신정3동,양천구,30701.0,2616.0,10419.0,10467.0,5605.0,1594.0
2023,8,17,신정3동,양천구,29848.0,2621.0,10562.0,10024.0,5220.0,1421.0
2023,8,16,신정3동,양천구,29591.0,2697.0,10246.0,10164.0,5110.0,1374.0
2023,8,18,여의동,영등포구,166127.0,2468.0,12722.0,49151.0,82955.0,18831.0
2023,8,17,여의동,영등포구,165634.0,2512.0,12993.0,44936.0,84741.0,20452.0
2023,8,16,여의동,영등포구,162687.0,2524.0,12842.0,43929.0,84432.0,18960.0
2023,8,18,성현동,관악구,10802.0,772.0,3615.0,4032.0,1836.0,547.0
2023,8,17,성현동,관악구,10393.0,719.0,3727.0,3814.0,1664.0,469.0
2023,8,16,성현동,관악구,10569.0,767.0,3678.0,4031.0,1632.0,461.0
2023,8,18,가락본동,송파구,10535.0,560.0,1964.0,3657.0,3053.0,1301.0
2023,8,17,가락본동,송파구,10591.0,576.0,2046.0,3523.0,3109.0,1337.0
2023,8,16,가락본동,송파구,10581.0,556.0,2066.0,3554.0,3159.0,1246.0
2023,8,18,성수2가1동,성동구,6562.0,674.0,1948.0,2090.0,1393.0,457.0
2023,8,17,성수2가1동,성동구,6171.0,671.0,1933.0,1880.0,1302.0,385.0
2023,8,16,성수2가1동,성동구,6235.0,675.0,1866.0,1928.0,1348.0,418.0
2023,8,18,북가좌1동,서대문구,6762.0,813.0,2402.0,2184.0,1047.0,316.0
2023,8,17,북가좌1동,서대문구,6552.0,780.0,2366.0,2164.0,943.0,299.0
2023,8,16,북가좌1동,서대문구,6500.0,812.0,2396.0,2100.0,926.0,266.0
2023,8,18,서강동,마포구,28555.0,1126.0,6322.0,8936.0,8340.0,3831.0
2023,8,17,서강동,마포구,27049.0,1058.0,6443.0,8233.0,7962.0,3353.0
2023,8,16,서강동,마포구,27349.0,1049.0,6474.0,8585.0,8075.0,3166.0
2023,8,18,신림동,관악구,22182.0,956.0,3528.0,6562.0,7045.0,4091.0
2023,8,17,신림동,관악구,21953.0,970.0,3561.0,6251.0,7337.0,3834.0
2023,8,16,신림동,관악구,21718.0,909.0,3465.0,6495.0,7229.0,3620.0
2023,8,18,공릉1동,노원구,38518.0,2712.0,11251.0,12976.0,8321.0,3258.0
2023,8,17,공릉1동,노원구,37753.0,2803.0,11495.0,12348.0,7876.0,3231.0
2023,8,16,공릉1동,노원구,37032.0,2782.0,11409.0,12160.0,7795.0,2886.0
2023,8,18,답십리1동,동대문구,8550.0,617.0,2713.0,2723.0,1908.0,589.0
2023,8,17,답십리1동,동대문구,8400.0,648.0,2688.0,2685.0,1818.0,561.0
2023,8,16,답십리1동,동대문구,8299.0,608.0,2580.0,2744.0,1815.0,552.0
2023,8,18,장지동,송파구,30543.0,1613.0,8798.0,9392.0,8571.0,2169.0
2023,8,17,장지동,송파구,29861.0,1687.0,8984.0,9128.0,8182.0,1880.0
2023,8,16,장지동,송파구,29807.0,1663.0,8978.0,9259.0,8167.0,1740.0
2023,8,18,위례동,송파구,15290.0,1196.0,4867.0,4709.0,3354.0,1164.0
2023,8,17,위례동,송파구,15027.0,1258.0,4932.0,4417.0,3231.0,1189.0
2023,8,16,위례동,송파구,15045.0,1246.0,4861.0,4484.0,3342.0,1112.0
2023,8,18,홍제3동,서대문구,10247.0,645.0,2485.0,3709.0,2490.0,918.0
2023,8,17,홍제3동,서대문구,10133.0,646.0,2438.0,3871.0,2344.0,834.0
